country,1751,1752,1753,1754,1755,1756,1757,1758,1759,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044660000000000005,0.04342,0.08447,0.08217999999999999,0.11996,0.11675999999999999,0.11364,0.1474,0.10747000000000001,0.13915999999999998,0.135,0.16351,0.15834,0.184,0.20806999999999998,0.23085,0.1964,0.19127,0.21333000000000002,0.20875,0.20488,0.25211,0.24889,0.24627,0.21968000000000001,0.38754,0.31279,0.5263899999999999,0.69043,0.616,0.63643,0.6562899999999999,0.72215,0.71767,0.71362,0.71028,0.7078,0.70594,0.70415,0.7469100000000001,0.76546,0.7598199999999999,0.7751100000000001,0.76752,0.7168800000000001,0.77575,0.77069,0.76659,0.7631,0.80188,0.79795,0.8145,0.80978,0.8461,0.9023399999999999,0.9374100000000001,0.9719899999999999,1.02613,1.0394,1.0720100000000001,1.1037700000000001,1.252,1.33933,1.2518200000000002
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06192999999999999,0.06265,0.06304,0.06296,0.06238,0.12275,0.18036,0.11767999999999999,0.11553,0.17119,0.17040999999999998,0.17073,0.11425999999999999,0.17132,0.16976,0.16652,0.16207,0.2094,0.20303,0.19752999999999998,0.14476,0.14187,0.18559,0.22726,0.22193000000000002,0.34555,0.33548,0.36628,0.35617,0.42477,0.45386000000000004,0.48298,0.5484399999999999,0.5039100000000001,0.5311100000000001,0.4872,0.47857,0.43623999999999996,0.42799,0.41968999999999995,0.41126999999999997,0.40276999999999996,0.39443,0.38653000000000004,0.37923,0.37255,0.36635999999999996,0.36034,0.35413,0.34752,0.36666,0.41001000000000004,0.45095,0.48976000000000003,0.50279,0.5385800000000001,0.52687,0.5155,0.5482600000000001,0.57935,0.58786,0.63685,0.62322
Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.00249,0.00868,0.06915,0.5546,0.71762,0.60245,0.63031,0.65793,1.07192,2.88456,8.19972,12.2491,5.800619999999999,5.91927,1.64812,0.0,0.0,0.14132999999999998,0.35772,0.5946,0.4466,0.55999,0.87218,0.46783,0.655,0.84651,1.43377,1.53757,1.5066700000000002,0.8713200000000001,1.27859,4.90832,5.39947,6.30154,7.759410000000001,9.810089999999999,11.02107,14.20354,14.02034,11.21712,12.942910000000001,14.24475,13.10393,14.81487,17.0877,16.62184,14.054960000000001,13.46205,12.28501,12.920739999999999,14.61558,13.02309,13.290460000000001,12.88472,13.31962,15.851679999999998,16.40994,17.53943,16.817239999999998,12.52978,13.38385,10.91487,10.228530000000001,10.872910000000001,13.879229999999998,13.50363,14.39809,14.00994,16.4535,16.067989999999998,17.02202,14.865429999999998,16.08418,17.100820000000002,18.52949,17.391820000000003,19.18719,17.92586
Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11815999999999999,0.12569,0.26079,0.24927,0.24251999999999999,0.24973,0.26043,0.4642,0.45806,0.1813,0.0,0.12002,0.31035,0.31114,0.32454,0.33532,0.38863000000000003,0.52675,0.35269,0.43486,0.49703,0.53469,0.60182,0.57593,0.51872,0.43423999999999996,0.5295,0.41576,0.40101,0.35828000000000004,0.38834,0.50732,0.42355,0.44192,0.43546,0.43638999999999994,0.46033,0.40115,0.41836999999999996,0.35614,0.36522,0.38468,0.39937,0.42798,0.43409,0.46618000000000004,0.4771,0.51572,0.40852,0.43548000000000003,0.41645,0.36429,0.59768,0.62644,0.57421,0.59224
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.47585,3.8597599999999996,3.7296400000000003,3.9315800000000003,4.61454,4.9997,5.3182,3.71085,4.16394,4.51158,4.8566400000000005,5.222180000000001,5.73289,6.272469999999999,5.89886,5.744759999999999,5.71884,5.08175,5.06911,5.4509099999999995,4.9049,5.01984
Serbia and Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.34012,3.7382199999999997,3.5951199999999996,3.7352300000000005,4.31712,4.6267,4.87985,3.4009300000000002,3.7919699999999996,4.07143,4.36338,4.66935,5.10073,5.55595,,,,,,,,
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16474,0.16064,0.1568,0.15325,0.14993,0.14670999999999998,0.14344,0.56018,0.61446,0.79814,0.84209,0.9466100000000001,0.9845200000000001,1.32115,1.34933,1.20539,1.85717,1.43808,1.47107,1.23699,1.43674,1.4252200000000002,2.15251,2.35677,2.8805400000000003,2.82898,3.34521,2.12855,2.41039,2.3702799999999997,2.47377,2.6713299999999998,2.5813900000000003,3.02102,4.34539,5.46207,6.3655800000000005,7.04833,7.687119999999999,6.40934,6.41287,8.436739999999999,7.7674,8.15757,7.063619999999999,7.5627,8.01934,7.40574,6.37103,7.447839999999999,6.777639999999999
Sierra Leone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0811,0.04857,0.09059,0.08412,0.061470000000000004,0.08935,0.08653,0.18494000000000002,0.09824,0.10894000000000001,0.32773,0.13105999999999998,0.14570999999999998,0.16315,0.13226,0.12102,0.12709,0.10543,0.1581,0.44773999999999997,0.3471,0.31387,0.26031,0.20290999999999998,0.19214,0.18957000000000002,0.15966,0.17783,0.24105,0.22479000000000002,0.19721,0.21963000000000002,0.17171,0.20911,0.18244000000000002,0.19147999999999998,0.18903,0.13544,0.1209,0.09644,0.12405,0.13846,0.11385,0.11488,0.13304000000000002,0.10414000000000001,0.1234,0.11542999999999999,0.10683,0.09286,0.10474000000000001,0.13467,0.13764,0.14043,0.13175,0.10772999999999999,0.13985999999999998,0.11902,0.12019,0.11557,0.12569,0.15203,0.1705,0.19286
Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.20097,1.52447,1.1447399999999999,0.8528600000000001,1.2386,1.47932,1.8981599999999998,2.01697,1.34605,0.35119,1.55977,2.7115099999999996,3.53833,8.77919,7.85266,10.3309,9.680539999999999,9.85555,10.84736,13.10586,12.21275,14.145970000000002,15.20589,13.017330000000001,10.89917,11.80232,13.54681,12.61802,12.33623,12.65887,11.54752,12.5346,14.22879,15.5606,15.29665,15.74131,16.59608,19.28584,13.525870000000001,15.490039999999999,18.95186,15.335970000000001,13.09695,12.50614,12.31264,11.41816,7.31687,6.50747,6.752560000000001,6.67362,4.209919999999999,7.450310000000001,7.455030000000001,8.651639999999999,7.38325,10.307030000000001,9.35287
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026189999999999998,0.08578999999999999,0.14531,0.2044,0.26306,0.32129,0.37909,0.43611000000000005,0.49307,0.54961,0.60572,0.6614300000000001,0.71638,0.7712600000000001,0.82573,0.8798,1.51526,1.5863,1.65681,1.7739900000000002,1.8726099999999999,1.97049,2.0077,2.13667,2.19893,2.3003299999999998,2.4094599999999997,2.52166,2.69296,2.8407,3.0268900000000003,3.12677,3.16266,3.22116,3.2899599999999998,3.40213,3.47315,3.66245,3.73067,3.8136099999999997,3.7721400000000003,3.92715,3.9652199999999995,4.02504,4.04953,4.153580000000001,4.32176,4.52554,4.592230000000001,4.547630000000001,4.48385,4.52417,4.79628,4.99862,4.54044,4.51395,4.78691,4.48499,3.8099300000000005,3.58627,3.5438199999999997,3.3910199999999997,3.0154400000000003,3.17561,3.88361,3.6415599999999997,3.6788199999999995,3.93362,4.12657,4.59936,4.03991,3.7662,3.27058,2.98037,2.96625,3.04257,3.29375,3.9751,4.5383,4.96793,5.57883,5.59488,6.01237,6.6139600000000005,6.28316,3.32234,4.12,4.65856,5.01661,5.25445,5.3902,5.62376,5.8855900000000005,5.97232,6.2485,6.3602,6.69957,6.8768,7.3926300000000005,7.28764,7.66225,8.205630000000001,8.6359,8.98077,9.25084,8.93257,8.81323,8.73574,9.08276,9.58037,10.90563,11.350610000000001,11.35717,11.299380000000001,11.32117,11.72916,12.06276,12.29562,12.281239999999999,11.84585,11.87915,11.657589999999999,11.46235,11.40639,11.722560000000001,11.49991,11.52046,11.37485,11.14367,10.73223,9.99587,9.18292,8.30838,8.036669999999999,7.5538,7.85233,7.68946,7.63126,7.51996,7.28654,6.66201,7.3064800000000005,7.287739999999999,7.33397,7.19613,7.30788,7.25747,6.820939999999999,6.98722,6.30032,6.70212,6.37946,6.04962,6.21385
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.22162,6.579089999999999,6.68432,7.23212,7.517519999999999,7.976719999999999,7.64071,7.68173,7.238739999999999,7.625489999999999,7.75627,7.800619999999999,7.90822,7.94665,8.102780000000001,8.05141,8.54641,7.47584,7.513839999999999,7.37777,7.236000000000001,6.99303
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03897,0.03797,0.03695,0.10780999999999999,0.1048,0.10184,0.09894,0.0961,0.09332,0.12080999999999999,0.11727,0.11382,0.13807,0.18756,0.182,0.22703,0.24456999999999998,0.23675,0.25161999999999995,0.28678000000000003,0.31866,0.36799,0.3542,0.30327,0.31067,0.38793,0.28945,0.49348000000000003,0.44519,0.56886,0.49087,0.56166,0.5443100000000001,0.55513,0.55228,0.5624,0.5345300000000001,0.532,0.47031000000000006,0.45724,0.43335,0.42122,0.39895,0.39807,0.38706999999999997,0.37646,0.36621,0.36546,0.3557,0.36361,0.35411,0.36145,0.35238,0.34376999999999996,0.33560999999999996,0.35767,0.36418,0.37039,0.36933,0.36827,0.36055,0.35314
Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02105,0.020659999999999998,0.02027,0.01989,0.01951,0.026489999999999996,0.02742,0.02829,0.03188,0.03259,0.0306,0.03126,0.036989999999999995,0.03495,0.04519,0.043,0.04431,0.07044,0.04651,0.04766,0.06279,0.053770000000000005,0.06723,0.07486,0.09055,0.12944,0.11275999999999999,0.16813,0.10537,0.08467999999999999,0.13367,0.043989999999999994,0.11459000000000001,0.15081,0.11696,0.14139000000000002,0.15191,0.16186,0.16218,0.15225999999999998,0.0029,0.00058,0.00175,0.00175,0.00175,0.00173,,,,,0.07,0.06601,0.07495,0.07389,0.07199,0.07016,0.06838,0.06832,0.06584,0.06387000000000001,0.06391000000000001,0.0587,0.06359,0.06071
South Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00648,0.010579999999999999,0.01348,0.01321,0.02189,0.0351,0.07737000000000001,0.0758,0.1201,0.44098999999999994,0.58427,0.78533,0.9813700000000001,1.07894,1.33831,1.1959899999999999,0.49482,0.8133,1.18733,1.5539,1.71515,1.92188,2.15253,2.3271900000000003,2.3439799999999997,2.64376,2.9367400000000004,2.7690799999999998,2.88013,3.08744,2.9287400000000003,2.88327,3.3248900000000003,3.4817699999999996,3.24422,3.30576,3.5886,3.4773199999999997,2.91729,3.4652199999999995,3.56221,3.6337,3.7374099999999997,3.5531699999999997,3.4845599999999997,3.5421199999999997,3.23569,2.81875,2.53081,2.67481,2.98338,3.25197,3.48887,3.56584,3.66813,3.7250099999999997,3.76879,3.9378900000000003,4.20985,4.14888,4.543419999999999,4.552309999999999,4.46905,4.35726,4.36068,4.528169999999999,4.4641,4.6589599999999995,4.95326,4.84525,4.92425,5.39541,5.54171,5.5570900000000005,5.8221,5.5743,5.62909,5.72574,5.77206,5.83823,6.1967,6.472659999999999,6.31453,6.4227099999999995,6.45953,6.5341,6.6548300000000005,7.2945199999999994,7.2340100000000005,7.115889999999999,7.057189999999999,7.20596,7.327030000000001,7.40223,7.30208,7.7180100000000005,7.85611,8.62738,9.17062,9.30292,9.80967,9.82884,9.807,9.54631,9.74622,9.48355,8.69084,8.82377,7.9643,8.10396,8.32245,8.69801,8.65662,8.8026,8.66584,8.482280000000001,8.43335,8.16182,7.70668,8.61,9.44352,8.62156,9.134689999999999,9.405510000000001,9.88203,9.86854,9.18329,9.09302,8.93362,8.82115
South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00022,0.026719999999999997,0.04795,0.08861000000000001,0.11439,0.11375,0.15157,0.17709,0.2351,0.25158,0.30468,0.34526999999999997,0.36244,0.38384,0.46226000000000006,0.50056,0.56033,0.6521,0.77742,0.79999,0.88061,1.0346600000000001,1.18719,1.2329,1.37996,1.71068,1.8266,1.84165,2.18595,2.2198900000000004,2.35708,2.64371,2.9499299999999997,3.11901,3.6107400000000003,3.6008699999999996,3.6726199999999998,3.6697,3.8399,4.10635,4.40269,4.44319,4.63214,5.2736,5.54274,5.74605,6.03014,6.50347,7.31123,7.75794,8.3922,8.9786,9.4955,8.00008,8.70927,9.68527,9.682310000000001,9.95497,9.90945,10.19079,9.72317,9.82457,10.28171,10.46269,10.42505,11.54338,11.94057,11.772730000000001,11.88533
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12120999999999998,0.12645
South Yemen (former),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024980000000000002,0.01103,0.02191,0.02992,3.25595,1.78752,1.66891,2.11853,1.3047,1.80286,2.53047,1.82264,2.66573,1.96875,2.4356299999999997,2.62011,2.2884700000000002,1.99335,7.72573,3.0271,1.55075,1.13727,0.7883399999999999,1.49528,1.1427,0.9329200000000001,1.07023,1.20435,1.1979799999999998,1.17924,1.11855,1.46849,1.97837,1.8438400000000001,1.9643599999999999,2.47756,2.2337,2.2553900000000002,2.54153,2.53067,2.17442,,,,,,,,,,,,,,,,,,,,,,,
Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00028,0.00028,0.00028,0.00028,0.00027,0.00027,0.00162,0.00268,0.00187,0.00344,0.00263,0.00732,0.01013,0.01212,0.01409,0.01909,0.019469999999999998,0.017830000000000002,0.01996,0.02206,0.03323,0.03404,0.03556,0.04312,0.03614,0.03619,0.04911,0.05504,0.07416,0.1047,0.12353,0.12775999999999998,0.13895,0.15400999999999998,0.14723,0.14487,0.14344,0.15964,0.16546,0.16353,0.18989,0.18087999999999999,0.20002,0.19171,0.18993,0.19971,0.21586,0.22791,0.22536,0.23704,0.26208000000000004,0.29115,0.31604,0.34471,0.34092,0.33274000000000004,0.35008,0.3509,0.36583000000000004,0.38621,0.4136,0.44548000000000004,0.46355,0.45151,0.48358999999999996,0.47416,0.51045,0.5213800000000001,0.50969,0.57527,0.60473,0.63315,0.6571,0.64403,0.68252,0.7098399999999999,0.71811,0.72523,0.75543,0.76955,0.75058,0.73722,0.79461,0.86025,0.8488100000000001,0.7461899999999999,0.8648299999999999,0.7621899999999999,0.79932,0.75573,0.66246,0.69391,0.6913600000000001,0.7884800000000001,0.83388,0.85531,0.81677,0.94347,0.93705,1.0338100000000001,1.00921,0.9526399999999999,0.88702,0.7762899999999999,0.8323,0.9144700000000001,0.32499,0.20967,0.5234800000000001,0.61645,0.84019,0.8287700000000001,0.88159,0.90475,0.97078,1.0557299999999998,1.04087,1.14621,1.19353,1.29436,1.17813,1.1739899999999999,1.324,1.3607,1.3776899999999999,1.3855,1.4443700000000002,1.69849,1.87303,1.72954,1.60666,1.7439200000000001,1.92945,1.86842,2.02287,2.20896,2.38876,2.63161,2.92517,2.88669,3.4465800000000004,3.75072,4.17893,4.42543,4.87579,5.0580099999999995,5.4659,5.33279,5.4101099999999995,5.44766,5.70176,5.45788,5.49263,5.33247,5.15533,5.19476,4.90165,4.90003,5.0987,5.79521,5.5770800000000005,5.7427,5.93695,5.547630000000001,5.88731,6.07554,5.849819999999999,6.30185,6.513240000000001,6.98964,7.224760000000001,7.22288,7.5209,7.55894,7.86238,8.0591,7.8585899999999995,7.9232,7.186319999999999,6.22551,5.812819999999999,5.79175,5.6769300000000005,5.10056
Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20159000000000002,0.18866,0.23260999999999998,0.2436,0.20635,0.18847,0.15723,0.25146999999999997,0.20654,0.21278000000000002,0.22824,0.23059000000000002,0.24725,0.23883000000000001,0.20935,0.23911,0.2338,0.25279,0.27145,0.35354,0.28805,0.25079,0.27239,0.27833,0.21724000000000002,0.21056999999999998,0.20016,0.20447,0.2374,0.25884,0.22678,0.26406,0.2902,0.31054,0.24341,0.24450999999999998,0.22562,0.24468,0.20675,0.20356,0.22321,0.23809,0.29223000000000005,0.28119,0.30529,0.3235,0.38436,0.41215,0.42131,0.4615,0.54501,0.55209,0.57998,0.5764199999999999,0.63476,0.6196699999999999,0.60874,0.62345,0.6118600000000001,0.65613,0.67756,0.74973,0.7944899999999999,0.78079
St. Helena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76532,,,,,,,,,,,,,1.34655,0.66667,0.65995,0.6545300000000001,0.6511600000000001,0.65012,0.65093,1.3069600000000001,1.31469,1.3244200000000002,1.33625,1.3505200000000002,2.04842,2.07078,2.0908599999999997,2.10728,2.12069,2.13385,2.1505400000000003,2.17434,2.20618,2.24444,2.2892799999999998,2.33943,2.3923400000000004,2.44825,2.50684,2.5653,2.62092,2.6712,2.7127,2.74657,2.77078
St. Kitts and Nevis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2805,1.544,1.20676,1.21361,1.22179,1.40775,1.33185,1.61152,1.6198299999999999,3.06073,3.4032699999999996,3.3696900000000003,3.4129699999999996,3.7088400000000004,3.7414099999999997,3.7745300000000004,3.88997,4.08424,4.03116,3.97833,3.92619,4.18543,4.5907,4.68313,4.77227,4.71114,4.9417,4.87913,5.0304,4.968,5.04546,5.18961,5.1283900000000004
St. Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044289999999999996,0.13115,0.08652,0.12867,0.08516,0.12694,0.12618,0.1254,0.12453,0.12353,0.16314,0.20165999999999998,0.19909000000000002,0.23555,0.23204,0.26652,0.2997,0.33157,0.36239,0.6066699999999999,0.63363,0.66104,0.72329,0.75066,0.67567,0.7014699999999999,0.75832,0.61747,0.86424,1.29272,0.96341,0.79715,0.9382299999999999,0.83647,0.91322,1.0151700000000001,1.0262799999999999,1.11932,1.23566,1.21365,1.1940899999999999,1.22956,1.44668,1.5831899999999999,1.8174099999999997,2.1196,2.21533,2.0641,2.0122,2.0571,2.10259,2.2880599999999998,2.03681,2.2213,2.17584,2.21675,2.18702,2.2627599999999997,2.29261,2.19754,2.27362,2.27022,2.24999,2.23252
