country,region,sub-region,year,CO2_pc,energy_use_pc,energy_production_pc,hdi,income_pc,gini_idx,military_%gdp,population,gas_price_liter
Guinea Bissau,Africa,Western Africa,1996,0.15189,,,,1790.0,0.0,0.7020000000000001,1207006.0,
Guinea Bissau,Africa,Western Africa,1997,0.16349,,,,1870.0,0.0,0.677,1233520.0,
Guinea Bissau,Africa,Western Africa,1998,0.13673,,,,1320.0,0.0,1.4,1260424.0,
Guinea Bissau,Africa,Western Africa,1999,0.15091,,,,1310.0,0.0,0.0,1287727.0,
Guinea Bissau,Africa,Western Africa,2000,0.1115,,,,1360.0,0.0,2.57,1315455.0,
Guinea Bissau,Africa,Western Africa,2001,0.11188,,,,1360.0,0.0,1.58,1343646.0,
Guinea Bissau,Africa,Western Africa,2002,0.11221,,,,1320.0,35.6,1.53,1372367.0,
Guinea Bissau,Africa,Western Africa,2003,0.13864,,,,1300.0,0.0,1.58,1401716.0,
Guinea Bissau,Africa,Western Africa,2004,0.14085,0.064140141734797,,,1310.0,0.0,0.0,1431816.0,
Guinea Bissau,Africa,Western Africa,2005,0.14538,0.063610673432308,,0.38799999999999996,1340.0,0.0,2.06,1462784.0,
Guinea Bissau,Africa,Western Africa,2006,0.14474,0.064493382978906,,0.39399999999999996,1340.0,0.0,0.0,1494603.0,
Guinea Bissau,Africa,Western Africa,2007,0.15124,0.066704536119102,,0.39799999999999996,1350.0,0.0,0.0,1527342.0,
Guinea Bissau,Africa,Western Africa,2008,0.14561,,,0.401,1360.0,0.0,0.0,1561293.0,
Guinea Bissau,Africa,Western Africa,2009,0.14695999999999998,,,0.405,1370.0,0.0,1.66,1596832.0,
Guinea Bissau,Africa,Western Africa,2010,0.14584,,,0.41,1390.0,50.7,2.02,1634196.0,
Guinea Bissau,Africa,Western Africa,2011,0.1468,,,0.41600000000000004,1490.0,0.0,1.6,1673509.0,
Guinea Bissau,Africa,Western Africa,2012,0.14755,,,0.415,1420.0,0.0,2.48,1714620.0,
Guinea Bissau,Africa,Western Africa,2013,0.14607,,,0.419,1400.0,0.0,2.08,1757138.0,
Guyana,Americas,South America,1950,0.6403300000000001,,,,4060.0,,,406562.0,
Guyana,Americas,South America,1951,0.68048,,,,3960.0,,,420290.0,
Guyana,Americas,South America,1952,0.7739699999999999,,,,3850.0,,,435850.0,
Guyana,Americas,South America,1953,0.99721,,,,3750.0,,,452260.0,
Guyana,Americas,South America,1954,1.00895,,,,3650.0,,,468805.0,
Guyana,Americas,South America,1955,1.06589,,,,3550.0,,,485041.0,
Guyana,Americas,South America,1956,1.09822,,,,3460.0,,,500809.0,
Guyana,Americas,South America,1957,1.03703,,,,3370.0,,,516218.0,
Guyana,Americas,South America,1958,0.8621700000000001,,,,3280.0,,,531605.0,
Guyana,Americas,South America,1959,1.01134,,,,3190.0,,,547461.0,
Guyana,Americas,South America,1960,1.16975,,,,3100.0,,0.0,564222.0,
Guyana,Americas,South America,1961,1.26625,,,,3160.0,,0.0,582034.0,
Guyana,Americas,South America,1962,1.1295,,,,3120.0,,0.0,600559.0,
Guyana,Americas,South America,1963,0.99534,,,,2670.0,,0.0,618887.0,
Guyana,Americas,South America,1964,1.0208,,,,2910.0,,0.0,635778.0,
Guyana,Americas,South America,1965,1.6575,,,,3140.0,,0.0,650379.0,
Guyana,Americas,South America,1966,1.78259,,,,3240.0,,0.0,662332.0,
Guyana,Americas,South America,1967,1.96978,,,,3310.0,,0.0,671986.0,
Guyana,Americas,South America,1968,1.95716,,,,3280.0,,0.0,680068.0,
Guyana,Americas,South America,1969,1.98888,,,,3450.0,,0.0,687658.0,
Guyana,Americas,South America,1970,2.27203,,,,3550.0,,0.0,695561.0,
Guyana,Americas,South America,1971,2.13078,,,,3620.0,,0.0,703811.0,
Guyana,Americas,South America,1972,2.1932400000000003,,,,3480.0,,0.0,712188.0,
Guyana,Americas,South America,1973,2.50236,,,,3510.0,,1.64,720919.0,
Guyana,Americas,South America,1974,2.12902,,,,3760.0,,2.6,730227.0,
Guyana,Americas,South America,1975,2.46701,,,,4060.0,,6.43,740167.0,
Guyana,Americas,South America,1976,2.33375,,,,4100.0,,7.63,751008.0,
Guyana,Americas,South America,1977,2.49111,,,,3960.0,,5.5,762445.0,
Guyana,Americas,South America,1978,2.66028,,,,3860.0,,3.49,773227.0,
Guyana,Americas,South America,1979,1.94667,,,,3760.0,0.0,3.3,781677.0,
Guyana,Americas,South America,1980,2.27473,,,,3810.0,0.0,3.7,786614.0,
Guyana,Americas,South America,1981,2.28548,,,,3870.0,0.0,3.94,787728.0,
Guyana,Americas,South America,1982,1.7879,,,,3360.0,0.0,5.13,785466.0,
Guyana,Americas,South America,1983,1.59754,,,,3140.0,0.0,4.52,780367.0,
Guyana,Americas,South America,1984,1.81602,,,,3000.0,0.0,4.78,773302.0,
Guyana,Americas,South America,1985,1.8548,,,,3090.0,0.0,8.5,765043.0,
Guyana,Americas,South America,1986,1.38301,,,,3080.0,0.0,5.48,755598.0,
Guyana,Americas,South America,1987,1.7567,,,,3130.0,0.0,2.98,745149.0,
Guyana,Americas,South America,1988,1.91099,,,,3040.0,0.0,2.66,734872.0,
Guyana,Americas,South America,1989,1.63078,,,,2910.0,0.0,1.58,726237.0,
Guyana,Americas,South America,1990,1.5730000000000002,0.527065168960908,,0.541,2840.0,0.0,0.9059999999999999,720282.0,
Guyana,Americas,South America,1991,1.55354,,,0.537,3000.0,0.0,0.603,717502.0,0.0
Guyana,Americas,South America,1992,1.4562,,,0.552,3220.0,0.0,0.9840000000000001,717621.0,0.0
Guyana,Americas,South America,1993,1.45157,,,0.5660000000000001,3460.0,0.0,0.976,719910.0,0.0
Guyana,Americas,South America,1994,1.9164,,,0.5760000000000001,3730.0,0.0,1.01,723230.0,0.0
Guyana,Americas,South America,1995,2.01322,,,0.5820000000000001,3900.0,0.0,0.9159999999999999,726695.0,0.0
Guyana,Americas,South America,1996,2.0789,,,0.5920000000000001,4210.0,0.0,0.7879999999999999,730193.0,0.0
Guyana,Americas,South America,1997,2.16846,,,0.597,4480.0,0.0,0.0,733854.0,0.0
Guyana,Americas,South America,1998,2.24779,,,0.599,4420.0,44.6,0.0,737316.0,0.3
Guyana,Americas,South America,1999,2.26879,,,0.602,4560.0,0.0,0.0,740189.0,0.0
Guyana,Americas,South America,2000,2.16872,,,0.606,4510.0,0.0,1.77,742218.0,0.37
Guyana,Americas,South America,2001,2.14623,,,0.609,4620.0,0.0,2.06,743163.0,0.0
Guyana,Americas,South America,2002,2.12666,,,0.611,4670.0,0.0,2.3,743107.0,0.31
Guyana,Americas,South America,2003,2.10854,,,0.613,4630.0,0.0,2.2,742537.0,0.0
Guyana,Americas,South America,2004,2.19359,0.64403967499526,,0.619,4780.0,0.0,2.82,742162.0,0.74
Guyana,Americas,South America,2005,1.93582,0.66332991617922,,0.622,4690.0,0.0,2.24,742495.0,0.0
Guyana,Americas,South America,2006,1.7354599999999998,0.6681624596931,,0.62,4940.0,0.0,1.31,743705.0,0.0
Guyana,Americas,South America,2007,2.09485,0.666606227702022,,0.618,5300.0,0.0,1.43,745638.0,0.0
Guyana,Americas,South America,2008,2.08307,,,0.618,5410.0,0.0,1.59,748096.0,0.84
Guyana,Americas,South America,2009,2.08547,,,0.618,5600.0,0.0,1.51,750749.0,0.0
Guyana,Americas,South America,2010,2.28266,,,0.624,5840.0,0.0,1.37,753362.0,0.93
Guyana,Americas,South America,2011,2.35751,,,0.63,6130.0,0.0,1.26,755883.0,0.0
Guyana,Americas,South America,2012,2.63006,,,0.633,6390.0,0.0,1.17,758410.0,1.08
Guyana,Americas,South America,2013,2.54391,,,0.636,6680.0,0.0,1.18,761033.0,0.0
Haiti,Americas,Caribbean,1950,0.035289999999999995,,,,2290.0,,,3221277.0,
Haiti,Americas,Caribbean,1951,0.0403,,,,2280.0,,,3275368.0,
Haiti,Americas,Caribbean,1952,0.04402,,,,2370.0,,,3331582.0,
Haiti,Americas,Caribbean,1953,0.04651,,,,2260.0,,,3390047.0,
Haiti,Americas,Caribbean,1954,0.06269,,,,2400.0,,,3450856.0,
Haiti,Americas,Caribbean,1955,0.07617,,,,2260.0,,,3514072.0,
Haiti,Americas,Caribbean,1956,0.07375,,,,2410.0,,,3579723.0,
Haiti,Americas,Caribbean,1957,0.06936,,,,2230.0,,,3647806.0,
Haiti,Americas,Caribbean,1958,0.07396,,,,2360.0,,,3718286.0,
Haiti,Americas,Caribbean,1959,0.06674,,,,2200.0,,,3791099.0,
Haiti,Americas,Caribbean,1960,0.07397999999999999,,0.0,,2300.0,,0.0,3866160.0,
Haiti,Americas,Caribbean,1961,0.07532,,0.0,,2160.0,,0.0,3943363.0,
Haiti,Americas,Caribbean,1962,0.07566,,0.0,,2320.0,,0.0,4022596.0,
Haiti,Americas,Caribbean,1963,0.06076,,0.0,,2120.0,,0.0,4103732.0,
Haiti,Americas,Caribbean,1964,0.07182000000000001,,0.0,,2030.0,,0.0,4186636.0,
Haiti,Americas,Caribbean,1965,0.07125,,0.0,,2010.0,,0.0,4271133.0,
Haiti,Americas,Caribbean,1966,0.06984,,0.0,,1950.0,,0.0,4357482.0,
Haiti,Americas,Caribbean,1967,0.05856,,0.0,,1870.0,,0.0,4445531.0,
Haiti,Americas,Caribbean,1968,0.058220000000000015,,0.0,,1910.0,,0.0,4534233.0,
Haiti,Americas,Caribbean,1969,0.06822,,0.0,,1930.0,,0.0,4622209.0,
Haiti,Americas,Caribbean,1970,0.08176,,0.0,,1980.0,,0.0,4708639.0,
Haiti,Americas,Caribbean,1971,0.08415,0.313793579602508,0.00029,,2080.0,,0.0,4793157.0,
Haiti,Americas,Caribbean,1972,0.08045,0.317739400878908,0.00029,,2140.0,,0.0,4876558.0,
Haiti,Americas,Caribbean,1973,0.085,0.32033789234871,0.0003,,2210.0,,0.0,4960655.0,
Haiti,Americas,Caribbean,1974,0.0937,0.32791236345163,0.0003,,2330.0,,0.0,5047948.0,
Haiti,Americas,Caribbean,1975,0.09416,0.333465534804226,0.00031,,2260.0,,0.0,5140357.0,
Haiti,Americas,Caribbean,1976,0.1288,0.346931361699715,0.00031,,2430.0,,0.0,5238242.0,
Haiti,Americas,Caribbean,1977,0.13249,0.350473673291627,0.00031,,2420.0,,0.0,5341418.0,
Haiti,Americas,Caribbean,1978,0.13858,0.358120661318394,0.00032,,2520.0,,0.0,5450550.0,
Haiti,Americas,Caribbean,1979,0.1357,0.364535419905821,0.00032,,2680.0,0.0,0.0,5566265.0,
Haiti,Americas,Caribbean,1980,0.13213,0.366216393931445,0.00033,,2860.0,0.0,0.0,5688832.0,
Haiti,Americas,Caribbean,1981,0.1317,0.297981606727107,0.00027,,2740.0,0.0,0.0,5818673.0,
Haiti,Americas,Caribbean,1982,0.13853,0.301713181781561,0.00027,,2600.0,0.0,0.0,5955265.0,
Haiti,Americas,Caribbean,1983,0.14675,0.303141089185576,0.00026000000000000003,,2570.0,0.0,0.0,6096690.0,
Haiti,Americas,Caribbean,1984,0.14631,0.298844035352367,0.00026000000000000003,,2530.0,0.0,0.0,6240330.0,
Haiti,Americas,Caribbean,1985,0.1476,0.294259141201837,0.00026000000000000003,,2480.0,0.0,0.0,6384196.0,
Haiti,Americas,Caribbean,1986,0.1292,0.223833223664899,0.00018999999999999998,,2420.0,0.0,0.0,6527545.0,
Haiti,Americas,Caribbean,1987,0.13687,0.22579837043024,0.00018999999999999998,,2360.0,0.0,0.0,6670566.0,
Haiti,Americas,Caribbean,1988,0.15015,0.228652683925664,0.00018999999999999998,,2320.0,0.0,0.0,6813344.0,
Haiti,Americas,Caribbean,1989,0.14917,0.22815972776094,0.00018,,2300.0,0.0,0.0,6956301.0,
Haiti,Americas,Caribbean,1990,0.13996,0.219017394966959,0.00018,0.408,2250.0,0.0,0.0,7099733.0,
Haiti,Americas,Caribbean,1991,0.13769,0.214254701637307,0.00016999999999999999,0.408,2220.0,0.0,0.0876,7243391.0,0.0
Haiti,Americas,Caribbean,1992,0.1231,0.218015754260374,0.00018,0.405,1880.0,0.0,0.0826,7386974.0,0.0
Haiti,Americas,Caribbean,1993,0.08813,0.206494910975075,0.00018,0.413,1810.0,0.0,0.0913,7530703.0,0.0
Haiti,Americas,Caribbean,1994,0.03918,0.185955682363952,0.00018,0.41600000000000004,1630.0,0.0,0.0753,7674911.0,0.0
Haiti,Americas,Caribbean,1995,0.11535,0.21493915191349,0.00018,0.41700000000000004,1680.0,0.0,0.092,7819806.0,0.0
Haiti,Americas,Caribbean,1996,0.12980999999999998,0.241984247070713,0.0002,0.426,1720.0,0.0,0.0,7965548.0,0.0
Haiti,Americas,Caribbean,1997,0.1686,0.250142661646149,0.00018999999999999998,0.43200000000000005,1730.0,0.0,0.0,8111954.0,0.0
Haiti,Americas,Caribbean,1998,0.14918,0.245676667146554,0.00018999999999999998,0.435,1740.0,0.0,0.0,8258484.0,0.59
Haiti,Americas,Caribbean,1999,0.15837,0.244460209916992,0.00018999999999999998,0.439,1750.0,0.0,0.0,8404396.0,0.0
Haiti,Americas,Caribbean,2000,0.15997999999999998,0.232528945258682,0.00018,0.44299999999999995,1740.0,0.0,0.0,8549202.0,0.64
Haiti,Americas,Caribbean,2001,0.18054,0.233618189223732,0.00018,0.444,1690.0,0.0,0.0,8692564.0,0.0
Haiti,Americas,Caribbean,2002,0.20668000000000006,0.258434121387959,0.00018999999999999998,0.447,1660.0,0.0,0.0,8834739.0,0.54
Haiti,Americas,Caribbean,2003,0.19321,0.24439211983958,0.00018,0.45,1640.0,0.0,0.0,8976555.0,0.0
Haiti,Americas,Caribbean,2004,0.21793,0.248326700051256,0.00018,0.452,1560.0,0.0,0.0,9119182.0,0.88
Haiti,Americas,Caribbean,2005,0.22404,0.276504392409242,0.00021,0.455,1560.0,0.0,0.0,9263409.0,0.0
Haiti,Americas,Caribbean,2006,0.22445,0.279367338964226,0.00021,0.45799999999999996,1570.0,0.0,0.0,9409479.0,0.0
Haiti,Americas,Caribbean,2007,0.25015,0.289030190395894,0.00021,0.462,1600.0,0.0,0.0,9556958.0,0.0
Haiti,Americas,Caribbean,2008,0.24709,0.284842587537072,0.0002,0.466,1590.0,0.0,0.0,9705130.0,1.16
Haiti,Americas,Caribbean,2009,0.23035,0.263088158531407,0.00018999999999999998,0.47,1610.0,0.0,0.0,9852953.0,0.0
Haiti,Americas,Caribbean,2010,0.21267,0.228983532579551,,0.47,1500.0,0.0,0.0,9999617.0,0.0
Haiti,Americas,Caribbean,2011,0.21867,,,0.47700000000000004,1560.0,0.0,0.0,10144890.0,0.0
Haiti,Americas,Caribbean,2012,0.22523,,,0.483,1590.0,41.1,0.0,10288828.0,1.25
Haiti,Americas,Caribbean,2013,0.23059,,,0.48700000000000004,1630.0,0.0,0.00062,10431249.0,0.0
Honduras,Americas,Central America,1950,0.20216,,,,2400.0,,,1487235.0,
Honduras,Americas,Central America,1951,0.22842,,,,2450.0,,,1524974.0,
Honduras,Americas,Central America,1952,0.2291,,,,2470.0,,,1568424.0,
Honduras,Americas,Central America,1953,0.20651,,,,2580.0,,,1615739.0,
Honduras,Americas,Central America,1954,0.22675,,,,2360.0,,,1665566.0,
Honduras,Americas,Central America,1955,0.25412,,,,2340.0,,,1717045.0,
Honduras,Americas,Central America,1956,0.2569,,,,2450.0,,,1769834.0,
Honduras,Americas,Central America,1957,0.31559,,,,2480.0,,,1824081.0,
Honduras,Americas,Central America,1958,0.312,,,,2470.0,,,1880356.0,
Honduras,Americas,Central America,1959,0.30248,,,,2450.0,,,1939516.0,
Honduras,Americas,Central America,1960,0.30764,,0.0,,2510.0,,1.17,2002333.0,
Honduras,Americas,Central America,1961,0.3562,,0.0,,2490.0,,1.08,2069085.0,
Honduras,Americas,Central America,1962,0.32738,,0.0,,2540.0,,0.988,2139208.0,
Honduras,Americas,Central America,1963,0.3217,,0.0,,2530.0,,0.9309999999999999,2211144.0,
Honduras,Americas,Central America,1964,0.31643000000000004,,0.0,,2570.0,,1.28,2282764.0,
Honduras,Americas,Central America,1965,0.3195,,0.0,,2690.0,,1.23,2352637.0,
Honduras,Americas,Central America,1966,0.3333,,0.0,,2740.0,,1.18,2420234.0,
Honduras,Americas,Central America,1967,0.35247,,0.0,,2790.0,,1.14,2486288.0,
Honduras,Americas,Central America,1968,0.47985,,0.0,,2840.0,,1.09,2552200.0,
Honduras,Americas,Central America,1969,0.44923,,0.0,,2760.0,,1.08,2620014.0,
Honduras,Americas,Central America,1970,0.51635,,0.0,,2750.0,,1.37,2691309.0,
Honduras,Americas,Central America,1971,0.48112,0.502742911822207,0.00037,,2760.0,,1.56,2766444.0,
Honduras,Americas,Central America,1972,0.53996,0.499918532071091,0.00037,,2760.0,,1.92,2845260.0,
Honduras,Americas,Central America,1973,0.5159,0.504511787827988,0.00036,,2780.0,,1.75,2928190.0,
Honduras,Americas,Central America,1974,0.51676,0.497587051945719,0.00036,,3070.0,,1.63,3015606.0,
Honduras,Americas,Central America,1975,0.53683,0.496326848444668,0.00036,,3040.0,,1.9,3107735.0,
Honduras,Americas,Central America,1976,0.55488,0.500726580856462,0.00036,,3240.0,,1.76,3204883.0,
Honduras,Americas,Central America,1977,0.60538,0.513576521592918,0.00035,,3460.0,,1.9,3306988.0,
Honduras,Americas,Central America,1978,0.60047,0.510441829669351,0.00036,,3670.0,,2.23,3413426.0,
Honduras,Americas,Central America,1979,0.54845,0.511309154043421,0.00035,,3710.0,0.0,2.2,3523283.0,
Honduras,Americas,Central America,1980,0.56575,0.515625034457664,0.00036,,3580.0,0.0,2.22,3635862.0,
Honduras,Americas,Central America,1981,0.48585,0.496994867891774,0.00036,,3530.0,0.0,2.15,3750843.0,
Honduras,Americas,Central America,1982,0.45593,0.52168857262735,0.00035,,3340.0,0.0,2.31,3868296.0,
Honduras,Americas,Central America,1983,0.5019600000000001,0.49619892008205,0.00035,,3200.0,0.0,2.27,3988371.0,
Honduras,Americas,Central America,1984,0.48338,0.492298353681646,0.00033999999999999997,,3210.0,0.0,2.44,4111369.0,
Honduras,Americas,Central America,1985,0.44996,0.473558107561283,0.00035,,3230.0,0.0,2.58,4237436.0,
Honduras,Americas,Central America,1986,0.42323,0.471599094676574,0.00033999999999999997,,3140.0,0.0,2.77,4366401.0,
Honduras,Americas,Central America,1987,0.4834100000000001,0.482685421293508,0.00035,,3210.0,0.0,2.95,4497875.0,
Honduras,Americas,Central America,1988,0.54072,0.491126607618262,0.00035,,3260.0,0.0,2.85,4631491.0,
Honduras,Americas,Central America,1989,0.57229,0.496929693806727,0.00033999999999999997,,3270.0,59.5,2.67,4766802.0,
Honduras,Americas,Central America,1990,0.52868,0.48668922880954,0.00035,0.507,3170.0,57.4,2.2,4903363.0,
Honduras,Americas,Central America,1991,0.5353399999999999,0.477518195813953,0.00033999999999999997,0.509,3180.0,51.9,1.54,5041050.0,0.0
Honduras,Americas,Central America,1992,0.5939399999999999,0.484662115855949,0.00033,0.514,3270.0,51.8,0.0,5179557.0,0.41
Honduras,Americas,Central America,1993,0.53572,0.48242448147535,0.00032,0.522,3370.0,53.5,1.16,5318042.0,0.0
Honduras,Americas,Central America,1994,0.6116199999999999,0.488202325770752,0.00031,0.525,3240.0,55.0,0.0,5455481.0,0.0
Honduras,Americas,Central America,1995,0.69384,0.506535937747473,0.0003,0.53,3280.0,55.5,0.0,5591136.0,0.35
Honduras,Americas,Central America,1996,0.69175,0.496858815355189,0.0003,0.536,3300.0,55.7,0.0,5724587.0,0.0
Honduras,Americas,Central America,1997,0.71005,0.530744959350415,0.00033,0.5429999999999999,3370.0,52.7,0.0,5855946.0,0.0
Honduras,Americas,Central America,1998,0.77674,0.557664353292835,0.00032,0.5479999999999999,3380.0,57.4,0.0,5985675.0,0.5
Honduras,Americas,Central America,1999,0.77537,0.480061128074712,0.00023999999999999998,0.551,3230.0,55.4,0.0,6114534.0,0.0
Honduras,Americas,Central America,2000,0.8058,0.480809809861484,0.00023999999999999998,0.557,3330.0,0.0,0.73,6243080.0,0.62
Honduras,Americas,Central America,2001,0.8966200000000001,0.507999499627556,0.00023999999999999998,0.561,3330.0,55.2,0.823,6371304.0,0.0
Honduras,Americas,Central America,2002,0.93712,0.521767187313056,0.00023999999999999998,0.5660000000000001,3370.0,55.7,0.809,6499001.0,0.63
Honduras,Americas,Central America,2003,1.02148,0.55176593355733,0.00025,0.5710000000000001,3440.0,58.1,0.998,6626304.0,0.0
Honduras,Americas,Central America,2004,1.09077,0.57138838236498,0.00025,0.5770000000000001,3570.0,58.1,0.6829999999999999,6753352.0,0.81
Honduras,Americas,Central America,2005,1.09784,0.580992850521489,0.00026000000000000003,0.583,3700.0,59.5,0.6409999999999999,6880181.0,0.0
Honduras,Americas,Central America,2006,1.0,0.568986667985224,0.00028,0.59,3850.0,57.5,0.6920000000000001,7007029.0,0.89
Honduras,Americas,Central America,2007,1.23049,0.65537164719488,0.0003,0.597,4000.0,55.8,0.7759999999999999,7133737.0,0.0
Honduras,Americas,Central America,2008,1.19453,0.636409173431021,0.00028,0.603,4080.0,55.5,0.9540000000000001,7259470.0,0.8
Honduras,Americas,Central America,2009,1.06626,0.597713023342657,0.00029,0.606,3900.0,51.3,1.07,7383098.0,0.0
Honduras,Americas,Central America,2010,1.0627799999999998,0.600942908673139,,0.611,3970.0,53.1,1.07,7503875.0,1.04
Honduras,Americas,Central America,2011,1.17485,,,0.614,4050.0,56.2,1.13,7621414.0,0.0
Honduras,Americas,Central America,2012,1.16122,,,0.614,4140.0,56.1,1.15,7736131.0,1.25
Honduras,Americas,Central America,2013,1.15479,,,0.618,4180.0,52.6,1.55,7849059.0,0.0
Hong Kong China,Asia,Eastern Asia,1938,0.03719,,,,,,,,
Hong Kong China,Asia,Eastern Asia,1939,0.03143,,,,,,,,
Hong Kong China,Asia,Eastern Asia,1941,0.03356,,,,,,,,
Hong Kong China,Asia,Eastern Asia,1947,0.01048,,,,,,,,
Hong Kong China,Asia,Eastern Asia,1948,0.01426,,,,,,,,
Hong Kong China,Asia,Eastern Asia,1949,0.0158,,,,,,,,
Hong Kong China,Asia,Eastern Asia,1950,0.66869,,,,,,,1973998.0,
Hong Kong China,Asia,Eastern Asia,1951,0.7653300000000001,,,,,,,2036150.0,
Hong Kong China,Asia,Eastern Asia,1952,0.72007,,,,,,,2133603.0,
Hong Kong China,Asia,Eastern Asia,1953,0.76941,,,,,,,2249334.0,
Hong Kong China,Asia,Eastern Asia,1954,0.75937,,,,,,,2370828.0,
Hong Kong China,Asia,Eastern Asia,1955,0.7554,,,,,,,2490069.0,
Hong Kong China,Asia,Eastern Asia,1956,0.81535,,,,,,,2603777.0,
Hong Kong China,Asia,Eastern Asia,1957,0.8716700000000001,,,,,,,2713176.0,
Hong Kong China,Asia,Eastern Asia,1958,0.84157,,,,,,,2823302.0,
Hong Kong China,Asia,Eastern Asia,1959,0.91983,,,,,,,2941857.0,
Hong Kong China,Asia,Eastern Asia,1960,0.96085,,,,,,,3075752.0,
Hong Kong China,Asia,Eastern Asia,1961,1.04521,,,,,,,3227426.0,
Hong Kong China,Asia,Eastern Asia,1962,1.0865,,,,,,,3391625.0,
Hong Kong China,Asia,Eastern Asia,1963,1.19573,,,,,,,3554025.0,
Hong Kong China,Asia,Eastern Asia,1964,1.14312,,,,,,,3695136.0,
Hong Kong China,Asia,Eastern Asia,1965,1.2644,,,,,,,3801814.0,
Hong Kong China,Asia,Eastern Asia,1966,1.33549,,,,,,,3868497.0,
Hong Kong China,Asia,Eastern Asia,1967,1.5525,,,,,,,3901653.0,
Hong Kong China,Asia,Eastern Asia,1968,1.58464,,,,,,,3915095.0,
Hong Kong China,Asia,Eastern Asia,1969,1.97475,,,,,,,3928928.0,
Hong Kong China,Asia,Eastern Asia,1970,2.12226,,,,,,,3958197.0,
Hong Kong China,Asia,Eastern Asia,1971,2.28654,0.74196326601241,,,,,,4005761.0,
Hong Kong China,Asia,Eastern Asia,1972,2.2819700000000003,0.760612814045979,,,,,,4068406.0,
Hong Kong China,Asia,Eastern Asia,1973,2.24106,0.747579215390419,,,,,,4147596.0,
Hong Kong China,Asia,Eastern Asia,1974,2.51615,0.805491209450418,,,,,,4243512.0,
Hong Kong China,Asia,Eastern Asia,1975,2.5298700000000003,0.813399228976152,,,,,,4355301.0,
Hong Kong China,Asia,Eastern Asia,1976,2.78812,0.894146082337317,,,,,,4485813.0,
Hong Kong China,Asia,Eastern Asia,1977,3.0713,0.997775596134128,,,,,,4633329.0,
Hong Kong China,Asia,Eastern Asia,1978,3.2908699999999995,1.07883856454205,,,,,,4786580.0,
Hong Kong China,Asia,Eastern Asia,1979,3.22171,0.918385297279753,,,,,,4930298.0,
Hong Kong China,Asia,Eastern Asia,1980,3.29687,0.914008216310166,,,,,,5053684.0,
Hong Kong China,Asia,Eastern Asia,1981,3.62748,0.993180344947332,,,,,,5152057.0,
Hong Kong China,Asia,Eastern Asia,1982,3.76778,1.0806528635198,,,,,,5228813.0,
Hong Kong China,Asia,Eastern Asia,1983,3.97143,1.15342799947616,,,,,,5291210.0,
Hong Kong China,Asia,Eastern Asia,1984,4.17621,1.15561366457326,,,,,,5350467.0,
Hong Kong China,Asia,Eastern Asia,1985,4.24984,1.20483651625674,,,,,,5414790.0,
Hong Kong China,Asia,Eastern Asia,1986,4.6831,1.36898399884155,,,,,,5486965.0,
Hong Kong China,Asia,Eastern Asia,1987,5.08033,1.46664233968339,,,,,,5564596.0,
Hong Kong China,Asia,Eastern Asia,1988,5.22264,1.63967997014713,,,,,,5644652.0,
Hong Kong China,Asia,Eastern Asia,1989,5.30312,1.65533044915761,,,,,,5722161.0,
Hong Kong China,Asia,Eastern Asia,1990,4.71715,1.51770812516434,,,,,,5794034.0,
Hong Kong China,Asia,Eastern Asia,1991,4.88903,1.54533883866481,,,,,,5857335.0,
Hong Kong China,Asia,Eastern Asia,1992,5.5949300000000015,1.84009292302388,,,,,,5914576.0,
Hong Kong China,Asia,Eastern Asia,1993,5.85193,1.76372275885443,,,,,,5974379.0,
Hong Kong China,Asia,Eastern Asia,1994,5.17151,1.7776117572986,,,,,,6048585.0,
Hong Kong China,Asia,Eastern Asia,1995,5.12122,1.72997758321015,,,,,,6144498.0,
Hong Kong China,Asia,Eastern Asia,1996,4.64645,1.62740393131847,,,,,,6267295.0,
Hong Kong China,Asia,Eastern Asia,1997,4.7886,1.53014115544049,,,,,,6411273.0,
Hong Kong China,Asia,Eastern Asia,1998,5.9603199999999985,1.98806500909272,,,,,,6559656.0,
Hong Kong China,Asia,Eastern Asia,1999,6.38543,2.4011521985923,,,,,,6689135.0,
Hong Kong China,Asia,Eastern Asia,2000,5.96093,2.00929377344336,,,,,,6783502.0,
Hong Kong China,Asia,Eastern Asia,2001,5.55159,2.10668096450859,,,,,,6836538.0,
Hong Kong China,Asia,Eastern Asia,2002,5.78183,1.95656321822037,,,,,,6854755.0,
Hong Kong China,Asia,Eastern Asia,2003,6.32881,2.02173827776787,,,,,,6850361.0,
Hong Kong China,Asia,Eastern Asia,2004,6.09565,1.88811424780718,,,,,,6841705.0,
Hong Kong China,Asia,Eastern Asia,2005,6.4111400000000005,1.85872614923971,,,,,,6842465.0,
Hong Kong China,Asia,Eastern Asia,2006,6.13391,1.94390937860028,,,,,,6855818.0,
Hong Kong China,Asia,Eastern Asia,2007,6.35564,2.07019506490131,,,,,,6878566.0,
Hong Kong China,Asia,Eastern Asia,2008,6.3635199999999985,2.02624274474397,,,,,,6910384.0,
Hong Kong China,Asia,Eastern Asia,2009,6.06514,2.13221654268458,,,,,,6949275.0,
Hong Kong China,Asia,Eastern Asia,2010,5.8275,1.95134214324118,,,,,,6993570.0,
Hong Kong China,Asia,Eastern Asia,2011,6.21659,,,,,,,7044211.0,
Hong Kong China,Asia,Eastern Asia,2012,6.1170800000000005,,,,,,,7101858.0,
