CO2 per capita,1751,1755,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Samoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0446598946,0.0435590086,0.0848667207,0.0825704946,0.1203632783,0.1168460076,0.1133389659,0.1464996571,0.1064900867,0.137619557,0.1334340154,0.1618122977,0.1570952797,0.1831578071,0.2077767884,0.2310966851,0.1969510947,0.192028091,0.2143372109,0.2098490756,0.2060590734,0.2536993985,0.2505751839,0.2480242613,0.2212463545,0.3901409606,0.3145816284,0.5286393653,0.6924681606,0.6175598612,0.6386437529,0.6602867531,0.7294226865,0.728063096,0.7264949071,0.7243652245,0.7215511021,0.7180912671,0.7140449074,0.7553152973,0.7728486291,0.7671606032,0.7835236176,0.7769678477,0.7260203286,0.7845141658,0.7766122058,0.7684873607,0.7606184058,0.7954223255,0.7892048855,0.8049762166,0.8011743086,0.8391899863,0.856988631,0.87477414,0.8722141701,0.8899823658,0.8873781459,0.8844980748,0.8812128693,,
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0619924369,0.0627209488,0.0630943777,0.0629870762,0.0623837394,0.1227397749,0.1803544785,0.1176911143,0.1155492529,0.171203561,0.1703735828,0.1706114093,0.1141445901,0.1711662647,0.1697452278,0.1667626815,0.1626328785,0.2105887871,0.2045303472,0.199194169,0.1460164069,0.1430503537,0.1869913516,0.2287748897,0.2232396539,0.3473496825,0.3370175479,0.3677289949,0.3573749188,0.425960347,0.4549167192,0.4839157242,0.5491104411,0.5037668018,0.5295998151,0.4839708235,0.4731488053,0.4292360798,0.4195270786,0.4105054959,0.4022096215,0.3944773176,0.3871027122,0.3798503974,0.3725850367,0.3652646125,0.3579868621,0.3509081897,0.3442257929,0.3380374914,0.3578981617,0.402485347,0.4458314757,0.4878773565,0.5045144212,0.5441913489,0.5359227085,0.5275713368,0.5640504979,0.5985598288,,
Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0024903313,0.0086799714,0.0691514489,0.5546040126,0.7176244604,0.6024481747,0.6303086028,0.6579271425,1.0719190921,2.8845646406,8.1997153798,12.2491041171,5.8006231898,5.9192715086,1.6481185253,0,0,0.141888094,0.3595992644,0.5984889074,0.4500593214,0.5649401529,0.8807220192,0.4727776964,0.6623081348,0.8563042503,1.4506836364,1.5558481452,1.5245850334,0.8816177648,1.2935598149,4.9649843886,5.4609125398,6.3724301725,7.8461899365,9.9197940336,11.1448834853,14.3642077429,14.1800234219,11.34551038,13.0918072963,14.4095281077,13.2558387589,14.9856839107,17.2819907208,16.806642472,14.2071935316,13.6047622934,12.4142972996,13.0583518696,14.778328203,13.178847147,13.461357432,13.0587115106,13.5031673378,16.0616351057,16.6098912633,17.7485653996,17.0543398104,12.7749466499,13.7720058451,11.3676342139,10.7838942625,11.5654301652,14.8118855202,14.3696495857,15.2064594171,14.6519759463,17.0501553381,16.538583317,17.4479640048,15.4288197091,15.9822461978,16.0761552216,16.9206090848,17.0060692576,17.6118883129
Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1230156946,0.1309555578,0.2718897497,0.2600021784,0.2530273919,0.2605195738,0.2715122793,0.48333962,0.4760657681,0.1880013276,0,0.1238452731,0.3195609638,0.3197802899,0.3330289782,0.3436910424,0.3980433607,0.5394031794,0.3612773638,0.4458002104,0.5100839068,0.5493697527,0.6190044335,0.5929296927,0.5344875418,0.4478052327,0.5464894415,0.4294764158,0.4146208843,0.3707736639,0.4022393016,0.5259473028,0.4394993555,0.4589741896,0.4526768994,0.4539857251,0.4790944689,0.4175267227,0.4352956827,0.3702991348,0.3794348734,0.3993106055,0.414270689,0.4437343874,0.4536145531,0.4867308943,0.4989927529,0.5389425052,0.4287251586,0.4649374827,0.4616337111,0.4830592671,0.5676763504,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4150458557,3.786734918,3.6366246752,3.8076396034,4.4352063257,4.765452923,5.0270635993,3.4826931904,3.8877846563,4.2009744162,4.5197968041,4.8636904636,5.3434770412,5.0772858857,5.4657925709,5.313369797,5.2712226765,4.6818536173,4.6628414011,,
Serbia and Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia excluding Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1653029176,0.1612820456,0.157557007,0.1541717473,0.1510345869,0.1480434709,0.1450421941,0.5678261936,0.6245150546,0.8135041692,0.861077491,0.9716456143,1.0151523017,1.3694134157,1.4065401336,1.2632891456,1.954860494,1.517877519,1.554721485,1.3073921918,1.5158474966,1.4975721179,2.2466648733,2.4358917578,2.9409477143,2.8525737995,3.3412117588,1.6002402707,1.991643454,2.274324939,2.2014509563,2.5264807609,2.5505540321,2.6227249848,5.4349489517,5.7143599268,6.5972668466,7.1762936604,8.0576972985,6.7294973545,6.8250469426,9.0079187391,8.3420146165,8.830519668,7.6806903991,8.2702256295,8.7748850862,8.1370350678,,
Sierra Leone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0831834536,0.049636956,0.0923026603,0.0854800482,0.062310808,0.0903462561,0.0872702073,0.1860286427,0.0985440006,0.108968376,0.3268959968,0.1303613349,0.1445266332,0.1613603652,0.1304192558,0.118961944,0.124519248,0.102952331,0.1539002726,0.4347789669,0.3365311505,0.304136253,0.2523066844,0.1968304096,0.1865837671,0.184274551,0.1553458788,0.1731963957,0.2349703744,0.2192881787,0.1925093616,0.2144853435,0.1677376732,0.2043279788,0.1783896569,0.187437913,0.1853616329,0.1330862342,0.1190502474,0.0951214159,0.0976165079,0.1174716562,0.0543612143,0.0548118514,0.0730511312,0.0733641275,0.0818331235,0.0843195958,0.0769742136,0.072818868,0.1026602769,0.1320523098,0.1350936944,0.1379839127,0.1295737689,0.1060134325,0.1376540693,0.1157904107,0.1182557754,0.113719001,0.1174825912,,
Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2009869744,1.5244933497,1.1447608486,0.8528728962,1.238614889,1.4793363513,1.8981806728,2.0169869882,1.3460589999,0.3511886016,1.5597655965,2.7114969271,3.5382958526,8.7790730658,7.8525267861,10.3307064862,9.6803332162,9.8553351473,10.8471193099,13.1055580622,12.2124722821,14.1456669262,15.2055907113,13.0171242857,10.8990667821,11.8023206836,13.5469221412,12.6181276955,12.336212271,12.6585297976,11.5467687231,12.5333712901,14.2273005245,15.5594465866,15.2997372127,15.7529045946,16.6155627615,19.306533833,13.5296029056,15.4620703397,18.8612885905,15.2310540369,13.0217592579,12.5025727383,12.4434097404,11.7123326117,7.618604765,6.8438907048,7.1158791489,6.9833667993,3.8962732835,4.1144407546,5.0073684356,2.6578625665,2.7138409914,2.5026614417
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0264230859,0.0865546505,0.1466081063,0.206223889,0.2654042987,0.3241519293,0.3824688005,0.4400048514,0.4974689496,0.5545096622,0.611129152,0.6673294956,0.7227670403,0.7781378109,0.8330966511,0.8876455531,1.5287821102,1.6004586483,1.6715939174,1.789815824,1.8893192229,1.9880758424,2.0256187142,2.1557366197,2.2185466856,2.3208586746,2.4309584732,2.5441641752,2.7169860049,2.8660458376,3.053900642,3.1546707962,3.1908823578,3.2499004362,3.3193197938,3.4324839338,3.5041431641,3.6951282717,3.7639616657,3.8476335041,3.8058001386,3.9621905724,4.0005960359,4.0609543553,4.0856654143,4.1906446296,4.3603212333,4.5659203561,4.6332063848,4.5882055713,4.523858276,4.5645326132,4.8390769801,5.0432251555,4.5809535129,4.55422893,4.8296201807,4.5250076852,3.8439253227,3.6182649716,3.5754399226,3.4212800676,3.0423428324,3.2039423509,3.9182629017,3.6740536785,3.7116489896,3.9687142296,4.1633916107,4.6403971695,4.0759551482,3.7998073865,3.2997628524,3.0069673866,2.9927203826,3.0697141089,3.3231339613,4.0105669136,4.5787947959,5.0122600188,5.6286100611,5.6448049269,6.0660144135,6.6729786606,6.3392271683,3.351987243,4.1567593196,4.7001291871,5.0613678241,5.3013376366,5.4411671903,5.6991993226,5.9846525173,6.0873385849,6.3799977909,6.4995989492,6.8471738781,7.026801994,7.5500002537,7.4380494202,7.8151449521,8.3646629989,8.8020426626,9.146478454,9.4161250773,9.0869202266,8.9591274742,8.8731068441,9.2191819945,9.7188474268,11.058852052,11.5078889392,11.515148767,11.4592893653,11.4840173445,11.900003291,12.2399251156,12.4770586179,12.4623861475,12.0192998249,12.0504805791,11.8216323537,11.618247246,11.5554313612,11.8695725146,11.6388014643,11.6552036918,11.5042659041,11.2672023825,10.8477815619,10.0996753821,9.2741083247,8.4628933014,7.5518426605,7.3966610799,7.8504685198,7.6995266076,7.5368815162,7.7001693181,7.5188610255,6.90275731,7.278343963,7.2571790564,7.3005493252,7.1600885967,7.2331324776,7.1789851526,6.7385702822,6.9016544564,6.215614863,6.6075089173,6.4026825818,6.4827570783
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4188202629,6.7427509878,6.8066435617,7.3251093689,7.5844573574,8.0264675192,7.6750868127,7.6833647939,7.1840889638,7.6251161956,7.742774178,7.771158218,7.8803752563,7.9245759252,8.0937311536,8.0554444359,8.5118281957,7.5632563256,7.5512724502,,
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0335087976,0.0330363069,0.0325413941,0.0960740644,0.0944643869,0.0927980293,0.0910784517,0.0893103616,0.0870507981,0.1131320611,0.1102698855,0.1074803909,0.130952381,0.1794871795,0.1746031746,0.2185430464,0.2380952381,0.2320675105,0.2516806443,0.2870327438,0.3191754827,0.3688675765,0.355300983,0.3044155826,0.3120176866,0.3898070294,0.290972689,0.4962756766,0.4478664544,0.5724718406,0.4941256223,0.565530333,0.5481678544,0.5591468238,0.5563282337,0.566556984,0.5385029618,0.5359697731,0.5212253966,0.5067463222,0.4925772476,0.4679091485,0.4443174966,0.4526698167,0.440364702,0.4284956703,0.416983281,0.4149617606,0.4036875018,0.4100909339,0.398820971,0.4043413812,0.393213385,0.3824281706,0.3719806763,0.398799573,0.3880671317,0.3777724779,0.3747420164,,
Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0210534282,0.0206034714,0.0201658166,0.0197376276,0.0193168821,0.026172301,0.0270280826,0.0278286705,0.031296837,0.0319306582,0.0299134355,0.0305073582,0.0360199471,0.0339720633,0.0438345801,0.0416274832,0.0428071626,0.067904784,0.0447359966,0.0457240243,0.0600724683,0.0512778607,0.0638803927,0.0708702763,0.0854716129,0.1219856413,0.1062443201,0.158516298,0.0994599065,0.0800271534,0.1264841493,0.0416810719,0.1087553176,0.1433792229,0.1113761812,0.1348252952,0.1450014971,0.154617979,0.155019167,0.1456574447,0.0027780939,0.0005568144,0.0016810884,0.0016927218,0.001696424,0.001685902,,,,,0.0698739957,0.0661232886,0.073415653,0.0721210113,0.0704532839,0.0692994144,0.0673491511,0.0692735427,0.0682188892,0.0651326645,0.0652314882,,
Somaliland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0064815249,0.010583214,0.0134788445,0.0132051785,0.021893506,0.0350983552,0.0773679275,0.0757971138,0.120096574,0.4409937898,0.5842662475,0.7853310412,0.9813685846,1.0789351157,1.3383092705,1.1959857157,0.4948229257,0.8132962891,1.1873347431,1.5538970633,1.7151499679,1.9218784222,2.1525255637,2.3271856493,2.343983301,2.6437627206,2.936740307,2.7690832365,2.8801349596,3.0874370226,2.9287355335,2.8832725985,3.3248894758,3.4817668116,3.2442176434,3.3057608182,3.5886011441,3.4773230191,2.9172912732,3.4652178113,3.562207664,3.633697142,3.7374060197,3.5531653191,3.4845646539,3.5421201056,3.2356907394,2.8187478793,2.5308119945,2.6748075014,2.9833780616,3.2519741916,3.4888740511,3.5658388388,3.6681328086,3.7250052583,3.7687925641,3.9378944785,4.2098478884,4.1488764567,4.5434182721,4.5523084363,4.4690528706,4.3572566843,4.3606768515,4.5281704717,4.4640997454,4.6589545511,4.9532466192,4.8452308892,4.9242155152,5.3953725999,5.5416694268,5.5570433188,5.822054479,5.5742623958,5.6290515986,5.7257070472,5.7720394009,5.838210973,6.1966984468,6.4726678178,6.3145487345,6.4227415852,6.4595689101,6.5341451549,6.6548883183,7.2945875513,7.2340831949,7.115962578,7.057259988,7.2060278402,7.3270891057,7.4022684944,7.3021038649,7.7180143629,7.8561018021,8.6273645003,9.170623962,9.3029439626,9.8096584086,9.8287237107,9.8067667506,9.5459959545,9.745863561,9.4832553509,9.063547759,9.1880386553,8.4059871261,8.6473725689,8.8524661169,8.5363730927,8.502692148,8.6602506382,8.5527869203,8.4055960295,8.2344475181,7.9910489876,7.5551872248,8.1656629216,9.0434776226,8.2874569894,8.7895158228,9.0824250424,9.4279603733,10.1282434288,9.1772687207,9.0474529922,9.0869016248
South Ossetia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002811645,0.0002793012,0.0002774415,0.0002756063,0.0002737953,0.0002719676,0.0016211038,0.0026838433,0.0018662595,0.0034428795,0.0026308866,0.0073176526,0.0101253275,0.0121216384,0.0140907397,0.0190879434,0.0194672367,0.0178310502,0.0199587217,0.0220570012,0.0332348597,0.0340367749,0.0355585077,0.043120155,0.0361437866,0.0361897292,0.0491082071,0.0550415184,0.0741551806,0.1047014031,0.1235349273,0.1277576066,0.1389488384,0.1540051026,0.147230627,0.1448701843,0.1434443332,0.1596390552,0.1654649428,0.1635282458,0.189885398,0.1808750564,0.2000204311,0.1917094226,0.1899283787,0.1997129051,0.215855747,0.2279106186,0.2253602766,0.2370388041,0.262075647,0.291152931,0.3160437325,0.3447128852,0.3409170052,0.3327368239,0.3500784629,0.3509012353,0.3658333333,0.386205076,0.4136021475,0.4454847873,0.4635521322,0.4515077425,0.4835878144,0.4741605625,0.5104543627,0.5213791849,0.5096909756,0.5752723076,0.6047254839,0.6331529021,0.6571038251,0.6440262875,0.682519685,0.7098381505,0.7181093394,0.725227078,0.7554250702,0.7695519159,0.7505791117,0.7372211663,0.7946144674,0.8602543223,0.8488087067,0.7461894327,0.8648317451,0.762193071,0.7993158313,0.7557251908,0.6624591811,0.6939112294,0.6913568831,0.7884835447,0.8338846346,0.8553143131,0.8167688072,0.9434650723,0.937052995,1.033807267,1.0092130518,0.9526363956,0.8870151065,0.7762899704,0.8322997522,0.9144662788,0.3249899234,0.2096660411,0.5234779857,0.6164517772,0.8401858394,0.8287719568,0.8815853131,0.9047510769,0.9707828834,1.0557296719,1.0408707241,1.146212149,1.1935342785,1.2943594566,1.1781252766,1.1740265765,1.3241173471,1.3609243908,1.3780457944,1.3860147745,1.4450938989,1.6995965326,1.8745838238,1.7313092975,1.6086628268,1.7465224686,1.9328456752,1.8722340406,2.027568701,2.2147156745,2.3956496817,2.6399097279,2.9351681485,2.8972671171,3.4599854089,3.7660815831,4.1968136075,4.4451213654,4.8982741616,5.0821352655,5.4928210972,5.3598714262,5.4384304029,5.4770958482,5.7336220698,5.4894883213,5.5256486746,5.3657574745,5.1887228227,5.2296208723,4.9356917251,4.9352447105,5.1365203286,5.839380077,5.6274039155,5.7937876065,5.9876680686,5.5961456221,5.9396181437,6.1306046875,5.905986144,6.3659239569,6.5822582537,7.0680026063,7.3074942202,7.3049998025,7.6028546641,7.6372389973,7.9424538042,8.1444039248,7.9514342279,8.0306904362,7.2930887576,6.315138402,5.8521691453,5.9993873737,5.9326870154
Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1975578788,0.1850406844,0.2283131628,0.2392814245,0.2028355094,0.1854039153,0.1547932398,0.2477698313,0.2036580635,0.2099732925,0.2254067242,0.2279039153,0.2445497746,0.2364001124,0.2073785974,0.2370291694,0.2319394574,0.2509744201,0.2696920546,0.3514705195,0.2865089187,0.2481188742,0.2635554821,0.2696737709,0.2106569143,0.2046971442,0.1931511599,0.1981063324,0.2307982348,0.2525562616,0.2202513053,0.2594799681,0.2840101939,0.3046827132,0.2353306201,0.237727075,0.2156840572,0.2375537578,0.1998292841,0.1982902768,0.2176264379,0.2315851165,0.2850093892,0.273481879,0.2989727499,0.3180010772,0.3790498411,0.4072911869,0.4193567528,0.4586754189,0.5420265566,0.5414215305,0.5752732365,0.5502881204,0.6100950962,0.5867025599,0.5850343459,0.6144189714,0.5807910882,0.6207159768,0.6092376672,,
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0752417758,0.096791377,0.0995095582,0.1066867923,0.102414622,0.1135063965,0.1073599145,0.1348145897,0.1471344036,0.152274008,0.1479217126,0.147190134,0.1540109428,0.1700779138,0.1838423809,0.2343676051,0.2491909855,0.2931437513,0.2787230589,0.3659315003,0.413353439,0.4125271489,0.4325237605,0.4234714074,0.4301578876,0.3110469514,0.2671012373,0.2624414377,0.2298110195,0.2311144854,0.2347294915,0.2205984015,0.2242558607,0.2215561932,0.1926115167,0.2175400586,0.2211570003,0.1703358074,0.2409020904,0.1826065592,0.2637738727,0.2493312002,0.2145598959,0.1277921104,0.190250053,0.1919405918,0.1734876132,0.214701915,0.1814220219,0.1918872353,0.203470696,0.2287636058,0.2849588084,0.3112335551,0.3815321116,0.3504433365,0.3673212408,0.3904910874,0.3821179447,0.4190638,0.415146789,,
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9891518875,1.0539758394,1.1658057416,1.319095566,1.3881973051,1.2466467203,1.3247914716,1.4102457749,1.1670660545,1.3018336919,1.491954023,1.4382845188,1.6151451673,1.6891874003,1.8713385174,2.3951651179,3.2090027699,3.7983677643,4.0278956742,4.1379660424,4.3236090182,4.5907516152,4.6835977473,5.7007558346,4.3688045362,5.5427982489,5.4992028678,5.2290532734,6.5811293925,6.2928774241,6.4862332729,5.5384391671,5.0911119746,3.7184070615,4.1747449413,4.2506199559,4.6192770831,4.5481091753,4.7695871072,4.6339889687,4.4516536001,5.0870315803,5.0426428033,5.0794548303,5.0298146331,5.0047409311,4.8208930005,4.7802207206,4.7637502826,4.6747274403,4.555392285,4.7863363405,4.688988306,4.6021637907,4.6461869504,4.7660630143,4.8364767792,4.7869587718,4.7411399704,4.7467816718,4.5428322367,,
